32
18
24
22
27
40
31
20
18
26
19
40
21
28
32
42
52
48
15
13
16
21
40
39
40
22
42
23
31
35
29
36
64
58
29
19
61
35
83
54
27
157
43
97
31
72
37
47
60
113
80
86
105
72
100
155
78
61
59
42
125
160
72
89
101
118
88
75
64
144
198
113
110
182
106
147
143
171
86
138
158
162
134
150
195
101
76
209
97
171
124
163
234
161
191
187
129
303
330
310
151
202
298
500
500
329
500
500
404
244
339
199
500
97
238
254
195
319
227
221
438
279
271
200
491
222
192
152
126
150
342
196
260
232
40
374
158
148
308
266
270
180
356
423
